Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,VideoAmt,PhotoAmt,BreedPure,ColorAmt,Adopted,LengthOfDescription,Sentiment,AdoptionSpeed
2,307,0,2,1,2,0,2,1,2,2,2,1,3,0,41336,0,3,0,2,1,305.0,0.97,2
18,20,307,2,2,7,0,2,1,1,1,1,1,1,0,41401,0,10,0,2,1,22.0,0.0,0
14,307,0,1,2,0,0,3,2,1,1,1,1,1,0,41336,0,3,0,1,1,24.0,0.71,0
3,266,0,1,1,7,0,1,1,2,2,2,1,2,0,41325,0,9,1,2,1,345.0,0.96,3
2,266,0,1,7,0,0,2,1,2,1,2,1,1,0,41401,0,2,1,1,1,133.0,0.9,1
1,307,307,3,1,2,7,3,1,2,1,2,1,20,50,41332,0,5,0,3,0,184.0,0.83,4
12,247,0,1,1,6,7,2,2,1,1,1,1,1,0,41326,0,1,1,3,0,217.0,0.61,4
12,266,300,2,1,2,0,2,1,2,3,1,1,1,0,41326,0,1,0,2,0,40.0,0.77,4
1,70,307,2,1,5,0,2,1,2,2,2,1,1,0,41326,0,5,0,2,1,550.0,0.54,1
9,266,0,1,1,6,7,2,1,1,1,1,1,2,0,41326,0,0,1,3,0,794.0,0.93,4
2,307,0,2,1,2,7,2,2,1,1,2,1,1,0,41326,0,2,0,3,1,65.0,-0.25,3
2,265,265,3,6,7,0,1,2,2,2,2,1,4,0,41326,0,7,1,2,1,511.0,0.97,2
2,266,0,2,2,4,5,2,1,2,2,2,1,3,0,41401,0,4,1,3,1,20.0,0.0,1
3,307,0,2,2,0,0,2,1,3,3,3,1,1,0,41326,0,2,0,1,1,72.0,-0.25,1
3,307,119,1,5,7,0,2,2,2,2,2,1,1,0,41327,0,4,0,2,1,491.0,0.77,1
6,266,0,2,4,0,0,1,1,1,1,1,1,1,200,41336,0,6,1,1,0,2002.0,1.0,4
3,292,0,1,1,7,0,1,1,2,2,2,1,1,0,41401,0,1,1,2,1,84.0,0.66,2
24,307,307,3,1,2,0,2,1,2,2,1,1,2,0,41326,0,2,0,2,1,876.0,-0.98,2
3,307,307,1,2,0,0,3,1,2,2,3,1,1,0,41401,0,3,0,1,1,129.0,0.82,2
24,307,307,2,2,0,0,2,1,1,1,1,2,1,20,41326,0,2,0,1,0,148.0,0.65,4
1,307,0,1,2,7,0,2,2,2,2,2,1,1,0,41326,0,1,0,2,1,106.0,0.9,1
2,307,103,2,1,2,0,2,2,2,1,2,1,1,250,41401,0,13,0,2,1,157.0,0.9,3
2,307,0,1,3,0,0,2,2,1,1,2,1,1,0,41326,0,1,0,1,1,295.0,0.78,2
7,307,0,2,2,0,0,2,1,1,1,2,1,1,0,41401,0,1,0,1,1,425.0,0.98,3
3,264,0,1,1,3,0,1,3,2,2,2,1,1,150,41326,0,3,1,2,1,164.0,0.97,1
1,307,0,2,2,0,0,2,1,2,2,2,1,1,0,41330,0,2,0,1,1,205.0,0.93,3
1,307,0,2,1,2,0,2,1,1,1,2,1,1,0,41326,0,9,0,2,1,136.0,0.62,2
55,20,0,1,1,4,7,2,1,1,1,1,1,1,0,41326,0,5,1,3,1,490.0,0.67,2
2,200,307,2,1,2,0,2,1,1,1,2,1,1,0,41326,0,3,0,2,1,1537.0,1.0,2
3,307,0,2,1,2,0,2,2,1,1,1,1,1,0,41326,0,3,0,2,1,519.0,0.42,3
36,213,0,2,3,5,0,2,2,3,3,1,1,1,0,41326,0,9,1,2,1,443.0,1.0,3
1,265,0,2,1,4,7,2,3,2,1,2,1,1,0,41326,2,10,1,3,1,986.0,0.98,2
6,292,0,2,2,5,0,2,2,2,2,2,1,1,0,41326,0,3,1,2,0,254.0,0.74,4
6,265,266,2,2,5,0,2,2,2,2,2,1,1,0,41401,0,3,0,2,1,366.0,-0.03,1
4,247,266,1,2,0,0,2,2,2,2,2,2,1,0,41326,0,4,0,1,1,287.0,0.61,1
2,307,218,2,2,7,0,2,2,1,1,2,1,1,0,41326,0,3,0,2,1,397.0,-0.1,1
5,307,0,2,1,2,7,2,1,1,1,2,1,1,0,41401,0,1,0,3,1,144.0,0.64,2
20,265,0,1,1,6,7,3,2,2,1,2,1,1,0,41326,0,4,1,3,1,302.0,0.0,1
2,307,0,2,2,7,0,2,1,1,1,2,1,1,0,41401,0,6,0,2,1,140.0,0.58,3
7,307,0,1,2,7,0,2,2,1,3,3,1,1,0,41326,0,1,0,2,1,30.0,0.32,1
1,266,0,1,1,7,0,2,1,2,1,2,1,1,0,41326,0,6,1,2,1,837.0,0.98,1
2,307,0,2,1,2,0,2,2,1,1,2,1,2,0,41330,0,5,0,2,0,1144.0,-0.91,4
1,307,307,2,1,0,0,2,1,2,2,2,1,1,0,41332,0,1,0,1,1,110.0,0.91,3
28,248,264,1,1,0,0,3,3,1,1,2,1,1,0,41401,0,5,0,1,1,90.0,0.84,2
24,26,307,2,1,2,0,2,2,1,1,1,1,1,250,41326,0,9,0,2,0,504.0,0.99,4
2,307,0,2,1,2,7,2,1,2,1,2,1,2,0,41327,0,2,0,3,1,68.0,0.0,2
12,307,0,1,2,3,7,2,2,1,1,1,1,1,0,41326,0,0,0,3,0,211.0,0.92,4
4,266,0,1,1,2,4,2,1,2,2,2,1,1,0,41326,0,4,1,3,0,84.0,0.4,4
2,307,0,2,1,3,0,2,2,1,1,2,1,1,0,41326,0,4,0,2,1,246.0,0.96,2
2,265,0,1,4,0,0,1,1,1,1,2,1,1,0,41326,0,5,1,1,1,181.0,0.83,1
1,307,0,2,1,0,0,2,2,2,2,2,1,2,0,41336,0,4,0,1,1,170.0,0.86,1
1,307,0,2,1,2,7,1,1,2,2,2,1,1,0,41326,0,1,0,3,0,16.0,0.69,4
5,20,0,2,1,2,7,2,1,3,3,3,1,1,300,41326,0,1,1,3,1,45.0,0.7,1
22,265,0,2,1,0,0,2,2,1,1,1,1,1,0,41327,0,7,1,1,0,291.0,0.81,4
36,266,0,2,1,2,7,2,2,1,1,1,1,1,0,41332,0,4,1,3,0,484.0,0.96,4
36,213,218,2,7,0,0,2,2,1,1,1,1,1,0,41401,0,2,0,1,1,43.0,0.77,2
8,307,0,1,4,0,0,2,1,1,1,2,1,1,0,41401,0,2,0,1,0,287.0,-0.59,4
10,307,0,2,7,0,0,2,1,2,1,1,1,1,0,41401,0,2,0,1,0,65.0,0.74,4
2,307,0,2,2,4,0,2,1,2,1,2,1,1,0,41326,0,4,0,2,0,1217.0,1.0,4
2,265,0,1,1,7,0,1,2,2,2,2,1,1,0,41401,0,4,1,2,0,119.0,-0.32,4
3,307,0,1,1,0,0,2,1,3,1,3,1,1,0,41326,0,2,0,1,0,239.0,0.92,4
3,307,0,2,1,7,0,2,1,2,2,2,1,1,0,41327,0,2,0,2,1,147.0,0.0,3
0,266,0,3,1,2,7,2,1,3,1,1,1,18,0,41326,0,21,1,3,0,984.0,0.98,4
60,205,0,2,1,7,0,1,2,3,1,1,1,1,0,41326,0,1,1,2,1,461.0,0.82,3
2,307,0,1,2,0,0,2,1,1,1,2,1,1,0,41401,0,1,0,1,1,11.0,0.4,2
2,307,0,3,2,6,7,2,1,2,2,2,1,6,0,41326,0,5,0,3,0,16.0,0.0,4
12,265,0,1,2,7,0,2,2,1,1,1,1,1,0,41326,0,2,1,2,1,327.0,0.8,1
1,307,307,2,1,2,0,2,2,2,1,2,1,1,0,41326,0,1,0,2,1,14.0,0.0,3
2,266,0,1,3,0,0,3,1,3,3,3,1,2,0,41327,0,5,1,1,1,468.0,0.98,2
2,266,0,3,7,0,0,2,1,2,1,2,1,3,0,41336,0,4,1,1,1,418.0,0.92,1
1,307,0,2,7,0,0,2,2,2,2,2,1,1,0,41330,0,1,0,1,1,37.0,0.88,3
24,307,0,2,7,0,0,3,1,3,3,1,2,1,0,41327,0,2,0,1,0,256.0,0.86,4
3,307,307,2,2,0,0,2,1,1,1,1,1,1,200,41326,0,6,0,1,0,43.0,0.93,4
2,266,266,3,1,6,7,2,1,2,1,2,1,4,0,41401,0,8,1,3,0,191.0,-0.22,4
2,307,0,1,1,2,7,2,1,2,2,2,1,1,0,41326,0,7,0,3,1,239.0,0.92,3
12,265,0,1,1,0,0,1,2,3,3,3,1,1,0,41326,0,1,1,1,0,139.0,0.78,4
12,307,307,2,2,0,0,2,2,2,1,2,1,1,0,41327,0,1,0,1,0,23.0,0.0,4
1,307,0,1,2,0,0,2,1,1,1,2,1,1,0,41326,0,1,0,1,1,221.0,-0.34,3
11,266,0,2,1,4,7,2,1,1,1,1,1,1,0,41326,0,11,1,3,1,539.0,0.96,2
74,205,0,1,2,7,0,2,2,3,1,3,1,1,0,41326,0,2,1,2,1,331.0,0.67,2
36,218,218,2,2,3,5,2,3,1,1,1,1,1,0,41326,0,3,1,3,1,255.0,0.83,3
3,307,307,2,2,7,0,2,2,2,1,2,1,1,0,41326,0,3,0,2,1,14.0,0.0,3
2,307,0,2,1,2,7,2,1,1,1,2,1,1,0,41326,0,6,0,3,1,140.0,0.95,3
3,307,0,2,1,2,7,2,2,1,1,2,1,1,0,41326,0,4,0,3,1,152.0,0.95,3
48,179,0,1,7,0,0,1,1,1,1,2,1,1,0,41401,0,1,1,1,1,41.0,0.61,1
3,266,0,3,2,5,7,1,1,3,1,1,1,7,60,41401,0,5,1,3,1,94.0,0.44,3
2,307,0,2,1,2,0,2,1,1,1,1,1,1,0,41326,0,8,0,2,1,627.0,0.93,3
36,179,0,1,2,0,0,1,2,3,3,2,1,1,0,41326,0,3,1,1,1,192.0,0.47,2
3,264,0,1,1,7,0,2,3,2,1,2,1,1,0,41326,0,5,1,2,1,314.0,0.97,2
4,266,0,2,1,6,7,1,1,2,2,2,1,1,0,41326,0,3,1,3,1,264.0,0.95,1
2,307,0,3,2,7,0,2,1,2,2,2,1,5,0,41326,0,2,0,2,1,256.0,0.96,1
1,141,307,1,1,2,0,2,1,2,1,2,1,1,0,41327,0,5,0,2,1,30.0,0.46,3
60,195,0,1,1,7,0,2,1,1,1,1,1,1,0,41325,0,1,1,2,1,29.0,0.49,2
2,307,307,2,1,0,0,2,2,1,1,2,1,1,0,41326,0,1,0,1,1,249.0,0.97,2
4,307,0,2,1,2,0,2,2,1,1,2,1,1,0,41326,0,4,0,2,0,220.0,0.91,4
3,266,264,3,1,6,7,3,2,1,1,2,1,4,0,41327,0,9,0,3,1,335.0,0.9,3
2,266,0,2,1,4,7,2,1,2,1,2,1,1,0,41401,0,1,1,3,1,36.0,0.0,1
3,307,0,2,3,0,0,2,1,1,1,1,1,1,0,41327,0,7,0,1,0,84.0,0.0,4
2,307,0,2,1,2,0,2,2,2,2,2,1,1,0,41330,0,1,0,2,1,143.0,0.9,2
1,265,0,2,7,0,0,1,2,2,1,2,1,1,0,41335,0,10,1,1,1,321.0,0.91,1
18,307,307,2,1,0,0,2,1,1,1,1,1,1,0,41326,0,3,0,1,0,147.0,0.0,4
1,264,0,3,1,3,0,1,2,2,2,2,1,2,0,41326,0,1,1,2,0,173.0,0.93,4
3,266,0,1,3,0,0,2,1,1,1,2,1,1,20,41326,0,0,1,1,1,110.0,0.23,2
6,265,0,1,6,7,0,2,2,1,1,1,1,1,120,41326,1,5,1,2,1,698.0,0.98,2
6,299,0,3,3,4,7,3,2,3,3,3,1,2,0,41326,0,11,1,3,1,587.0,0.99,2
2,307,0,1,1,2,5,2,1,1,1,2,1,1,0,41326,1,14,0,3,1,562.0,0.88,2
24,307,0,2,2,0,0,2,1,3,3,3,1,1,0,41336,0,6,0,1,1,842.0,-0.72,3
6,266,0,1,1,7,0,2,1,3,3,3,1,1,0,41401,0,3,1,2,0,82.0,0.9,4
2,307,307,2,2,0,0,2,2,2,1,2,1,1,0,41326,0,4,0,1,1,12.0,0.0,2
48,205,0,1,1,0,0,1,2,1,1,2,1,1,0,41401,0,0,1,1,1,161.0,-0.17,1
2,307,0,1,2,0,0,2,1,2,2,2,1,1,1,41336,0,3,0,1,1,18.0,0.0,1
3,266,0,2,6,7,0,2,1,2,1,2,1,1,0,41336,0,3,1,2,1,365.0,0.85,2
1,266,0,3,1,4,7,2,1,2,1,2,1,4,0,41335,0,4,1,3,1,215.0,0.88,1
53,307,307,1,7,0,0,2,2,1,3,3,1,1,0,41326,0,1,0,1,0,138.0,0.84,4
1,243,0,1,1,7,0,1,1,2,2,2,1,1,0,41345,0,1,1,2,0,98.0,0.9,4
7,264,0,1,1,7,0,2,2,1,1,1,1,1,0,41326,0,15,1,2,0,257.0,0.92,4
4,266,0,2,1,0,0,1,1,2,2,2,1,1,0,41401,0,3,1,1,1,355.0,0.94,2
1,307,307,1,2,0,0,2,2,2,1,2,1,1,0,41326,0,1,0,1,1,14.0,0.0,2
1,266,0,1,1,7,0,2,1,2,1,2,1,1,0,41401,0,4,1,2,1,813.0,0.9,2
2,307,307,3,1,2,5,1,1,2,1,2,1,2,0,41401,0,1,0,3,1,37.0,0.42,2
48,307,111,1,2,0,0,2,1,3,3,3,1,1,0,41326,0,1,0,1,0,56.0,0.2,4
1,307,0,3,1,5,7,2,1,3,3,3,1,2,0,41327,0,1,0,3,0,55.0,0.0,4
2,247,265,2,6,7,0,1,1,2,2,2,1,1,0,41401,0,5,0,2,1,729.0,0.99,1
1,78,213,1,1,2,0,2,1,3,3,2,1,1,0,41326,0,7,0,2,1,232.0,0.81,2
48,205,0,3,2,6,7,1,3,1,1,2,2,2,300,41336,0,5,1,3,1,849.0,0.74,2
1,266,0,3,1,4,6,1,1,2,2,2,1,4,0,41326,0,0,1,3,1,213.0,0.78,2
3,266,0,2,5,6,7,2,1,1,1,1,1,1,100,41326,0,1,1,3,0,110.0,0.25,4
7,25,25,2,2,0,0,3,2,1,1,2,1,1,0,41326,0,1,1,1,1,12.0,0.0,1
3,307,0,1,1,7,0,2,1,1,1,2,1,1,0,41326,0,1,0,2,0,817.0,0.96,4
1,307,0,2,1,2,0,2,1,1,1,2,1,1,0,41326,0,6,0,2,1,137.0,0.62,2
3,266,0,2,7,0,0,1,1,2,2,2,1,1,0,41327,0,3,1,1,1,15.0,0.0,3
3,266,0,2,1,2,6,2,1,2,2,2,1,1,0,41326,0,3,1,3,1,110.0,0.85,2
12,307,109,1,1,0,0,2,2,3,3,1,1,1,150,41332,0,3,0,1,0,296.0,0.8,4
2,0,26,2,2,0,0,2,1,1,1,2,1,1,0,41326,0,3,0,1,1,184.0,-0.27,3
2,307,0,2,1,2,7,1,1,2,2,2,1,5,0,41326,0,16,0,3,1,330.0,0.75,2
3,129,307,2,1,7,0,1,2,3,1,2,1,1,0,41326,0,1,0,2,0,285.0,0.94,4
25,195,0,1,6,7,0,2,3,1,1,2,1,1,100,41326,0,2,1,2,1,16.0,0.0,1
14,266,0,2,2,0,0,2,1,3,3,3,1,1,0,41326,0,2,1,1,1,213.0,-0.63,1
1,307,0,3,1,2,7,3,2,2,1,2,1,12,0,41326,0,5,0,3,1,3100.0,1.0,2
1,307,307,2,2,0,0,2,2,1,1,2,1,1,0,41326,0,1,0,1,1,12.0,0.0,3
1,266,0,2,2,6,7,1,1,3,3,2,1,1,30,41326,0,1,1,3,0,159.0,0.74,4
10,141,109,2,1,7,0,2,2,1,1,2,1,1,0,41326,0,2,0,2,1,280.0,0.93,1
7,266,0,1,6,7,0,2,1,2,1,2,1,2,0,41326,0,3,1,2,0,74.0,0.18,4
2,266,0,2,1,4,0,1,1,2,2,2,1,2,0,41326,0,4,1,2,0,670.0,0.97,4
1,307,0,2,1,3,0,2,2,2,2,2,1,1,0,41401,0,5,0,2,1,297.0,0.97,1
12,265,0,2,1,7,0,2,2,1,1,1,1,1,150,41326,0,1,1,2,1,109.0,0.64,1
84,109,0,1,2,5,0,2,2,1,1,1,2,1,0,41326,0,1,1,2,0,1302.0,1.0,4
3,266,0,1,3,7,0,2,1,2,2,2,1,1,0,41401,0,1,1,2,1,135.0,0.4,1
6,307,0,2,1,0,0,2,2,2,1,2,1,1,0,41326,1,4,0,1,0,535.0,0.64,4
4,266,0,1,1,3,7,1,1,1,1,2,1,2,40,41401,0,5,1,3,0,28.0,0.68,4
8,307,307,1,2,0,0,2,1,1,1,2,1,1,0,41401,0,10,0,1,1,389.0,0.76,2
1,266,0,2,1,2,7,2,1,2,2,2,1,3,0,41401,0,8,1,3,1,407.0,0.76,3
1,266,303,2,1,2,0,2,1,2,1,2,1,1,0,41326,0,3,0,2,1,47.0,0.44,0
18,265,0,2,5,7,0,2,1,2,2,2,1,1,0,41401,0,3,1,2,1,102.0,0.0,0
2,266,0,2,1,7,0,1,1,2,2,2,1,1,0,41326,0,2,1,2,0,166.0,0.93,4
36,266,0,2,1,6,7,2,2,2,2,1,1,1,0,41401,0,4,1,3,0,212.0,0.98,4
2,307,0,2,2,7,0,2,2,3,3,2,1,1,0,41326,0,2,0,2,1,124.0,0.88,3
6,307,307,3,1,7,0,2,2,1,3,3,1,2,0,41326,0,1,0,2,0,75.0,-0.39,4
2,266,0,1,2,0,0,1,1,2,2,2,1,1,0,41326,0,2,1,1,1,36.0,0.0,3
1,307,0,2,1,2,7,3,1,2,2,2,1,1,50,41401,0,9,0,3,1,589.0,0.98,1
18,266,0,1,4,0,0,2,1,1,1,1,1,1,0,41401,0,1,1,1,0,311.0,0.95,4
4,202,307,1,1,2,3,3,2,2,1,2,1,1,0,41326,0,12,0,3,1,1160.0,0.99,2
6,266,266,1,1,7,0,2,1,2,2,2,1,2,0,41326,0,5,1,2,0,625.0,0.59,4
2,307,0,1,1,2,0,2,1,2,1,2,1,1,0,41330,0,1,0,2,1,267.0,0.97,2
4,213,307,2,1,2,7,2,1,3,1,3,1,4,0,41401,0,5,0,3,1,337.0,0.0,3
2,307,307,2,1,7,0,2,2,2,1,2,1,1,0,41326,0,4,0,2,1,12.0,0.0,3
1,307,0,1,1,2,0,2,2,2,2,2,1,1,0,41327,0,1,0,2,1,118.0,0.0,3
2,307,0,1,1,2,0,2,1,1,1,2,1,1,0,41326,2,4,0,2,1,696.0,0.93,3
8,307,0,1,2,7,0,2,1,2,2,2,1,1,0,41330,0,1,0,2,1,437.0,0.94,2
1,266,0,3,2,4,7,2,2,1,1,2,1,20,0,41401,0,5,1,3,0,142.0,0.18,4
3,299,0,1,3,0,0,1,1,3,3,3,1,1,0,41326,0,1,1,1,0,144.0,0.63,4
3,266,0,1,5,0,0,2,1,1,1,2,1,1,0,41401,0,3,1,1,1,806.0,1.0,1
3,264,278,1,1,0,0,2,3,1,1,2,1,1,100,41326,0,2,0,1,1,586.0,0.95,2
4,299,0,3,4,6,7,2,2,2,2,2,1,2,0,41336,0,5,1,3,1,163.0,0.54,3
12,266,0,2,2,0,0,1,1,2,2,2,1,1,0,41326,0,5,1,1,1,172.0,-0.01,2
0,266,0,3,1,5,7,2,2,2,2,2,1,4,0,41326,0,3,1,3,1,295.0,0.59,1
72,103,0,2,1,2,3,3,3,1,1,2,1,1,0,41330,0,4,1,3,1,441.0,0.99,1
1,265,0,3,2,3,0,1,2,2,2,2,1,2,0,41326,0,3,1,2,1,161.0,0.92,1
1,307,0,3,1,2,7,2,1,3,3,3,1,5,0,41326,0,15,0,3,1,1.0,0.0,1
3,299,0,2,1,2,7,1,1,1,1,2,1,1,0,41326,0,4,1,3,0,408.0,0.68,4
12,265,0,3,1,7,0,2,2,3,3,3,1,4,0,41326,0,1,1,2,0,231.0,0.13,4
2,307,0,2,2,0,0,2,2,1,1,2,1,1,0,41326,0,1,0,1,1,173.0,0.94,3
2,307,0,1,1,2,0,2,1,3,3,2,1,1,0,41326,0,1,0,2,1,82.0,0.62,1
4,307,0,2,2,7,0,2,2,3,1,3,1,1,0,41326,0,3,0,2,0,487.0,0.99,4
3,307,0,1,2,0,0,2,1,1,1,1,1,1,0,41326,0,2,0,1,1,74.0,0.84,1
4,307,189,1,1,2,0,2,1,2,2,2,1,1,0,41401,0,2,0,2,1,48.0,0.83,1
3,266,0,2,1,0,0,1,1,3,3,3,1,1,0,41401,0,3,1,1,0,610.0,-0.59,4
4,266,0,1,1,0,0,2,1,1,1,1,2,1,0,41326,0,5,1,1,1,332.0,0.97,3
12,299,0,1,3,5,7,2,1,2,1,1,1,1,100,41401,1,10,1,3,1,1078.0,0.97,2
36,218,307,1,1,7,0,2,2,1,1,1,1,1,0,41326,0,2,0,2,1,223.0,0.76,1
2,285,264,2,1,2,5,2,3,2,1,2,1,1,100,41326,0,5,0,3,1,710.0,0.98,1
4,307,0,2,7,0,0,2,1,1,1,2,1,1,0,41326,0,1,0,1,1,253.0,0.96,1
5,72,72,1,1,7,0,1,2,1,1,2,1,1,0,41326,0,10,1,2,1,24.0,0.0,1
12,265,265,2,1,0,0,2,2,2,1,2,1,1,0,41401,0,2,1,1,1,252.0,0.0,3
5,266,0,1,1,2,7,2,1,3,3,3,1,1,0,41326,0,1,1,3,1,46.0,0.83,1
2,307,0,2,1,2,0,2,1,2,2,2,1,1,0,41401,0,4,0,2,1,273.0,0.58,1
48,173,307,2,2,0,0,2,1,2,2,2,1,1,0,41326,0,4,0,1,0,835.0,0.97,4
5,307,307,2,2,0,0,2,2,1,1,2,1,1,0,41326,0,3,0,1,0,14.0,0.0,4
2,307,0,2,2,0,0,2,1,2,1,2,1,4,0,41330,0,2,0,1,1,452.0,0.96,3
5,307,0,2,2,0,0,1,1,3,3,3,1,1,0,41326,0,3,0,1,0,153.0,0.65,4
4,266,0,2,2,7,0,1,1,3,1,2,1,1,0,41401,0,7,1,2,1,240.0,0.94,2
2,24,70,3,1,2,7,2,2,2,2,2,1,6,0,41401,0,1,0,3,1,82.0,0.85,1
3,307,0,2,2,0,0,2,2,2,2,2,1,1,0,41326,0,5,0,1,0,37.0,0.57,4
4,266,299,1,1,6,0,1,1,2,2,2,1,1,0,41326,0,5,0,2,1,219.0,0.98,2
5,265,0,1,1,0,0,2,2,3,3,3,1,1,0,41326,0,1,1,1,1,25.0,0.3,1
3,266,0,1,4,0,0,1,1,1,1,2,1,1,0,41401,0,6,1,1,1,68.0,0.89,2
2,266,0,2,1,7,0,2,1,2,2,2,1,1,0,41401,0,4,1,2,1,188.0,-0.69,2
2,299,0,3,1,4,6,2,2,2,2,2,1,2,0,41326,0,2,1,3,1,180.0,0.71,2
4,307,307,2,2,0,0,2,1,1,1,2,1,1,0,41326,0,3,0,1,1,45.0,0.74,3
3,307,176,1,1,2,7,3,1,1,1,2,1,2,0,41326,0,12,0,3,0,520.0,0.86,4
12,307,0,2,2,4,7,2,1,1,1,1,1,1,0,41330,0,2,0,3,1,348.0,0.94,2
4,284,0,2,2,4,7,1,1,2,1,2,2,1,0,41326,0,1,1,3,1,209.0,0.92,2
5,307,0,1,7,0,0,2,1,1,1,1,1,1,0,41336,0,0,0,1,0,28.0,0.88,4
2,307,0,2,1,2,7,2,1,1,1,2,1,1,0,41336,0,1,0,3,0,325.0,0.94,4
2,200,307,2,2,0,0,2,1,3,3,2,1,1,0,41326,0,4,0,1,1,118.0,0.88,3
1,266,0,3,1,2,6,2,1,2,1,2,1,2,0,41326,0,1,1,3,0,471.0,0.0,4
3,195,0,1,6,7,0,1,2,1,1,2,1,1,0,41336,0,5,1,2,1,159.0,0.66,1
2,307,307,2,1,2,5,2,2,2,2,2,1,6,0,41326,0,6,0,3,1,205.0,0.53,2
17,266,0,2,1,2,3,2,1,1,1,2,1,1,0,41326,0,5,1,3,0,480.0,0.94,4
8,179,0,2,2,0,0,1,1,1,1,3,1,1,0,41326,0,1,1,1,1,67.0,0.49,0
5,266,0,1,1,2,7,2,2,2,1,2,1,1,0,41326,0,1,1,3,1,195.0,0.97,1
12,266,0,3,1,7,0,2,1,2,2,2,1,2,0,41401,0,2,1,2,0,502.0,0.98,4
12,119,307,1,1,2,7,2,2,1,1,1,1,1,150,41327,0,5,0,3,1,120.0,0.38,3
5,307,0,2,1,0,0,2,1,1,1,1,1,1,100,41336,0,5,0,1,0,6664.0,1.0,4
2,307,0,2,1,0,0,2,1,2,1,2,1,1,0,41401,0,3,0,1,1,88.0,0.44,3
24,307,179,2,1,0,0,1,1,3,1,3,2,1,0,41336,0,1,0,1,1,440.0,0.82,2
5,307,0,1,1,2,3,2,1,1,1,2,1,1,0,41326,0,4,0,3,1,202.0,0.97,1
2,286,299,3,1,4,6,2,1,2,1,2,1,2,50,41401,0,4,0,3,0,126.0,0.54,4
2,307,0,1,1,0,0,2,2,3,3,3,1,1,0,41324,0,1,0,1,0,76.0,0.86,4
2,307,307,2,2,7,0,2,2,1,1,2,1,1,0,41326,0,5,0,2,1,12.0,0.0,1
36,195,0,2,6,7,0,2,2,1,1,2,1,1,0,41326,0,1,1,2,1,225.0,0.77,1
24,307,307,2,4,0,0,3,3,2,2,2,1,1,0,41401,0,2,0,1,0,272.0,0.52,4
9,264,0,1,1,7,0,2,3,2,1,2,2,1,0,41401,0,2,1,2,0,1613.0,0.99,4
1,307,0,3,1,7,0,2,1,3,3,3,1,2,0,41326,0,2,0,2,0,379.0,0.02,4
3,307,0,2,2,0,0,2,2,1,1,1,1,1,0,41401,0,12,0,1,0,92.0,0.67,4
10,266,0,2,1,2,4,1,1,1,1,1,1,1,0,41326,0,23,1,3,1,836.0,1.0,3
12,179,0,1,6,0,0,2,1,1,1,1,1,1,0,41326,0,7,1,1,1,262.0,0.96,2
3,266,0,3,5,0,0,2,1,2,1,2,1,2,0,41326,0,3,1,1,1,550.0,-0.56,1
48,128,0,2,5,0,0,1,1,1,1,1,1,1,0,41401,0,1,1,1,1,74.0,0.42,2
24,285,0,1,1,2,7,2,3,1,1,2,1,1,0,41326,0,1,1,3,1,149.0,0.77,1
76,20,0,2,1,2,7,2,2,1,1,2,1,1,0,41326,0,2,1,3,1,130.0,0.91,2
2,266,0,2,1,6,7,1,2,3,3,3,1,1,0,41326,0,1,1,3,1,145.0,0.0,3
30,243,0,2,6,7,0,2,2,2,2,2,1,1,0,41401,0,1,1,2,1,76.0,0.49,1
2,266,0,3,1,4,7,1,1,1,1,2,1,3,0,41326,0,4,1,3,1,232.0,0.78,2
1,307,0,2,1,0,0,2,2,2,2,2,1,1,0,41327,0,1,0,1,1,120.0,0.0,3
48,307,0,2,3,0,0,2,3,1,1,1,1,1,0,41326,0,1,0,1,1,219.0,0.49,2
9,307,307,3,1,2,0,2,1,1,1,2,1,2,30,41326,0,3,0,2,1,474.0,0.97,2
12,307,0,2,7,0,0,2,3,1,1,1,1,1,0,41401,0,2,0,1,0,231.0,0.97,4
6,266,0,2,1,2,7,1,1,1,1,1,1,3,0,41401,0,3,1,3,0,209.0,0.44,4
1,266,0,1,1,7,0,2,1,2,1,2,1,1,0,41401,0,2,1,2,1,295.0,0.95,1
4,285,299,1,4,0,0,1,2,2,1,2,1,3,100,41401,0,0,0,1,0,32.0,0.0,4
18,266,0,1,3,7,0,1,1,1,1,3,1,1,0,41401,0,7,1,2,1,125.0,0.67,2
1,307,0,1,1,2,7,2,1,2,2,2,1,1,0,41326,0,1,0,3,1,46.0,0.0,3
2,307,0,3,1,2,7,2,1,2,2,2,1,8,0,41326,0,8,0,3,1,297.0,0.98,3
2,307,0,2,1,2,7,2,1,2,1,2,1,1,0,41326,0,1,0,3,0,254.0,0.8,4
132,266,0,2,1,2,0,2,1,1,1,1,1,1,0,41326,0,1,1,2,1,736.0,0.84,3
16,266,285,1,7,0,0,3,2,1,1,1,1,1,0,41326,0,0,0,1,0,77.0,0.93,4
84,152,218,1,2,3,0,1,1,3,3,3,1,1,0,41401,0,1,0,2,0,25.0,0.68,4
48,307,0,2,2,0,0,2,2,3,3,3,1,1,0,41401,0,3,0,1,0,541.0,0.93,4
2,307,0,3,1,2,5,2,1,2,1,2,1,4,0,41326,0,1,0,3,1,283.0,0.96,1
12,264,264,1,3,0,0,2,3,1,3,3,1,1,0,41326,0,5,1,1,1,297.0,0.78,1
